id,nome,massa,luminosidade,temperatura,distancia,ascensao_reta,declinacao
2369,crocodilo-nobre-alfa,2.3391552,167.46762,5124.6206,2517.1519,114.05262712051935,-41.78717999402928
2370,tigre-ardente-zeta,0.99745405,0.9688801,5752.5166,1231.2861,268.9128524684132,21.640582106254026
2371,cervo-valente-zeta,1.6519616,12.751598,6168.8037,1795.8293,77.71784916697007,44.25920583814366
2372,canario-pacifico-zeta,0.8209544,0.50319654,5026.5483,1381.7948,234.9226905100165,-63.87895684689046
2373,texugo-manso-delta,1.2423124,13.241533,4814.896,1827.636,268.55344381404797,-31.15228335135216
2374,jaguar-instintivo-iota,0.6662819,0.1421531,4212.5317,1273.0984,108.740725229086,-5.065206052975292
2375,baleia-ardilosa-zeta,1.4966496,6.543125,6890.839,1545.859,86.51893988556286,22.474487181768396
2376,puma-forte-sigma,0.7982863,0.26054582,4864.0083,1718.5437,229.71023304178456,-45.265512954360524
2377,panda-saliente-delta,0.7294802,0.11604426,4730.125,918.3569,261.5358390011829,-42.851152543560076
2378,dragao-saltitante-beta,0.5495726,0.08017505,3774.0322,635.9143,291.32080497069086,-19.03334254058913
2379,gaivota-rapida-pi,0.7169269,0.19066449,4622.241,1685.5774,215.41179060316307,-70.48433510641286
2380,galinha-cautelosa-beta,1.31043,6.2069225,5006.7773,3458.568,12.052948517142333,-73.0309405339609
2381,elefante-fiel-zeta,0.971901,5.1264424,4641.9946,907.4103,209.25045049013613,-63.66812985498632
2382,lince-corajoso-iota,0.9143176,1.0775595,5522.546,978.3361,215.074272013289,-54.06570368023401
2383,tamandua-devoto-pi,0.8392696,0.57647884,5151.4595,901.1845,263.59333959019244,-1.5453050560037478
2384,onca-mortal-iota,0.9516677,1.6729337,5631.662,1948.186,4.1990210628114095,-70.42045867490462
2385,lince-astuto-sigma,1.3885666,4.76164,6728.7334,1512.6553,266.46353024856796,-37.62517309328345
2386,gaivota-leal-pi,1.1685528,2.3343961,6172.096,1565.5446,134.60968298940526,-20.982133261206947
2387,dragao-ferido-iota,0.5478667,0.062009845,3735.5767,486.2767,101.22916538874973,-13.228654223701866
2388,porco-ardiloso-zeta,1.505729,7.8123345,5653.507,2953.8223,279.36851466830615,-33.78627177178369
2389,lontra-sutil-gama,0.9784364,1.4364191,5755.5396,1204.6652,299.0461941122248,19.800128462253873
2390,pinguim-agradavel-beta,0.8327443,0.4717563,5127.8374,2017.4128,132.07677571629165,-55.85347959742592
2391,pavao-vigoroso-beta,0.76884747,0.35800847,4824.8633,1586.0266,114.400240542796,-12.72388888032699
2392,elefante-selvagem-sigma,0.83120567,0.27977753,5061.9634,1667.8674,82.82025660276763,-57.764597170836026
2393,gorila-inspirado-gama,3.487144,262.19455,10493.268,1632.9805,278.3808596562189,-7.020328515977196
2394,aguia-luminosa-iota,0.93643034,1.1546443,5665.481,958.0446,317.6264847126294,-42.373235672741515
2395,javali-letal-iota,2.8014407,49.882793,5476.661,2044.7662,114.54002498377582,-31.954449191599537
2396,falcao-majestoso-beta,1.0015763,2.7453372,4814.986,601.7919,285.6324781625886,10.190513520948024
2397,antilope-audaz-zeta,0.825322,0.30168465,5107.696,1028.9899,293.50317399167795,25.81876259755048
2398,panda-sombrio-gama,0.917316,0.48774266,5565.4995,1597.259,298.1939230152586,7.854799093134244
2399,macaco-resoluto-pi,0.88890296,0.7288918,5462.6323,943.599,160.01032743032783,-59.580857826744506
2400,camelo-letal-sigma,0.9695483,2.2194135,4999.378,2498.3215,274.07433794293814,-35.48065253178237
2401,cachorro-saltitante-delta,0.6387893,0.10631651,4043.6018,674.0986,284.5064749171498,1.2922980605099348
2402,galinha-corrosiva-delta,2.3355074,43.958614,8715.1,3953.127,203.1365439547251,-62.321470693472016
2403,foca-cautelosa-beta,1.089453,1.4336096,6018.458,1125.5497,120.61801181961543,-32.601652886302645
2404,tubarao-gentil-gama,0.7324465,0.19064182,4557.065,1078.2753,279.99812823917125,-51.91656088660417
2405,raposa-corajosa-sigma,0.9145468,1.3999311,4944.5156,1817.0085,136.41191746364805,-38.050608807841144
2406,golfinho-corajoso-sigma,0.7158069,0.15538625,4449.3916,672.5757,96.923223523336,-27.14093819377827
2407,cervo-bondoso-iota,2.8033404,31.39787,4722.458,3501.046,254.7007759345346,-33.41071590034505
2408,ganso-ardente-pi,2.7978947,105.81873,5006.5547,3377.0242,280.74223931605985,-26.512421258788574
2409,gaviao-invisivel-gama,0.92026746,0.60677886,5533.9023,1453.3971,187.47525426069194,-43.45254354480385
2410,baleia-rapida-alfa,1.0241666,0.7712775,5780.7266,1250.9872,115.59191975189917,3.982848387760137
2411,porco-magnifico-gama,0.81223416,0.57307297,5277.336,1301.2831,131.89641302296937,-32.86434421308637
2412,pavao-sombrio-alfa,1.3707669,4.0437865,6781.582,632.8847,13.880406537452407,40.672866015184304
2413,aguia-firme-beta,0.81210345,0.26743355,4954.795,903.1324,338.8404080194806,-83.80441968724509
2414,morcego-rapido-pi,0.94520956,1.5699629,4823.002,1473.9146,53.478028284177746,67.5204501030489
2415,galo-destemido-pi,0.85940814,0.97809917,5272.3145,828.1226,99.78244342710937,10.677274621991367
2416,ganso-magnifico-pi,0.96712506,1.8765045,5602.5767,1271.7684,300.567022574913,68.81128165929883
2417,leao-leal-gama,2.0806623,23.789597,5869.449,5467.4175,26.445769877726754,-86.88729535303273
2418,gaviao-voraz-sigma,1.0473748,1.9080722,5902.042,2144.654,236.46729907265194,-30.806955859957817
2419,tartaruga-digna-iota,0.9521186,1.9786685,4955.8125,954.828,278.556937748835,-21.811644941609377
2420,crocodilo-ardiloso-pi,0.77885133,0.20217635,4759.494,836.7679,201.42391057167893,-3.54706623141214
2421,galo-instintivo-beta,3.0008214,170.1262,4780.49,3751.02,259.57148443906857,-27.56509958155393
2422,gaivota-sagaz-gama,0.94398415,1.6303245,5338.2026,718.3812,304.1134400734404,28.16036490844394
2423,macaco-rapido-gama,0.9687391,2.2832932,4849.379,1137.5386,237.54863063560612,-60.3187903848661
2424,cisne-razante-iota,1.0398685,2.5903232,5123.2676,2320.9558,293.20605957033683,37.305985885685764
2425,bufalo-letal-sigma,1.3007582,3.572092,6515.921,1944.5413,314.31447403098224,3.0449514417880206
2426,carpa-letal-sigma,2.7860272,71.8314,5502.246,4355.1973,238.04292083997515,-37.16489893059839
2427,falcao-legendario-pi,1.2633605,3.5560248,6057.4585,890.4949,354.8196813200403,21.80487165905837
2428,galo-letal-sigma,0.70433307,0.14188027,4501.0205,1214.8048,269.3695778682409,-37.71870272100635
2429,pavao-instintivo-iota,2.501967,39.336414,4862.1265,3840.4854,298.9580212553661,19.70593813219428
2430,aguia-forasteira-iota,0.80295455,0.54828674,5084.4946,989.6399,118.48291079677327,-34.27430556473177
2431,golfinho-desconfiado-iota,0.87404,0.92007077,5460.1377,1347.8846,309.88382657647094,-7.545784517009305
2432,hiena-vibrante-beta,1.1638154,3.7101977,5785.8066,999.7656,184.10403246461246,-71.3632076620905
2433,gaviao-gentil-zeta,0.67984325,0.116613716,4323.9194,1103.8398,271.5975347623171,51.49089888324472
2434,baleia-eterna-iota,0.66249347,0.14760238,4209.515,768.1716,286.14275471223254,58.53799170048069
2435,bode-minucioso-beta,1.0427066,2.3037777,5816.3506,1099.5426,116.77921589094312,-31.27355145717102
2436,gaviao-veneravel-sigma,0.74270725,0.27111536,4692.6865,870.805,297.1925579598407,57.21533361153186
2437,elefante-esperto-beta,0.59217256,0.098295555,3628.9487,607.9083,132.06282788324913,7.93484396738851
2438,tigre-legendario-pi,1.1195014,7.546121,4908.588,1388.9781,263.6855330660772,-37.61292561325228
2439,golfinho-imponente-iota,1.4200673,5.8795776,5249.6484,1550.2391,175.81649536719505,-79.56936838184332
2440,leopardo-minucioso-delta,1.1029373,3.5641754,5156.864,1660.4409,128.02286544048852,3.658766582407153
2441,cobra-orgulhosa-zeta,0.52690655,0.045704197,3763.212,106.3195,261.153898420287,-62.16252591686126
2442,arraia-furiosa-alfa,1.9021604,23.737528,5554.813,1120.8104,93.84045022742656,19.701087677450708
2443,tamandua-sigiloso-pi,0.83579546,0.55666286,5048.5757,1403.9603,262.7749483181295,-53.1791974894856
2444,coruja-voraz-iota,2.4236479,46.47499,9703.234,4107.9443,171.61764808121114,-61.46263445441357
2445,raposa-serena-zeta,0.73095167,0.16365948,4580.662,1805.5636,299.83030091606486,17.432926590217143
2446,antilope-misterioso-iota,1.9110999,16.654226,8451.573,2607.159,259.83082694767705,-41.08241535198488
2447,canario-luminoso-beta,1.9400635,22.336922,5352.7197,2152.6584,275.9399071479526,-30.08074632132657
2448,tartaruga-perspicaz-delta,2.2433233,30.568684,5418.884,2169.6362,148.47326286974962,-50.09373123999279
2449,crocodilo-prudente-delta,0.7858278,0.21609381,4830.018,1270.4802,326.13862332241763,0.31658342498773817
2450,galinha-eterna-iota,1.1340777,3.5904007,5164.5444,2556.1682,263.8259264492812,6.614733131275092
2451,puma-resoluto-alfa,5.1960125,1096.724,4498.647,3312.1511,353.6730041248954,19.889200585090514
2452,golfinho-majestoso-iota,1.1494752,3.4255104,5922.916,1509.8842,60.522750001925864,21.470718476616042
2453,carpa-valente-gama,1.4547626,10.401024,5133.8906,2839.6416,312.45340185476414,36.14723763057501
2454,morcego-vigoroso-delta,0.84913415,0.28920588,5150.026,1990.2123,249.36842413062914,0.7292864159630225
2455,rinoceronte-letal-delta,0.94385636,1.1964576,5505.7,1280.1165,191.30188239019074,-70.69584570180123
2456,pantera-divina-pi,0.99060726,5.49021,4696.7637,2824.8147,268.66457145185535,-34.3355404703641
2457,urso-nobre-zeta,0.5175192,0.039700743,3644.8716,761.0668,334.7787348642085,32.75588098381442
2458,urso-destemido-zeta,0.8620141,0.6380091,5311.219,1076.6184,95.17762771462115,46.68706532484514
2459,carpa-estranha-alfa,1.6701399,16.922869,5032.4873,2120.2063,343.9592135156894,52.91301861547733
2460,cervo-furioso-alfa,0.97026193,3.1062977,4833.9893,1702.8864,272.78921216290274,-27.404934826212283
2461,raposa-gentil-pi,0.9325846,1.4122994,5603.8657,1498.3925,279.87331960056576,-46.14061382837936
2462,canguru-valente-pi,0.9494149,1.5929687,5238.237,4312.82,274.8775327885285,-54.14174921674034
2463,coruja-curiosa-zeta,1.2198129,2.7899504,6315.8247,953.4206,223.70462822572853,-73.79968279375572
2464,urso-perigoso-beta,0.60638434,0.08411943,4041.2427,900.6632,272.5138898860461,-43.70180573354087
2465,zebra-imponente-sigma,0.9474676,1.7676537,4838.314,1610.247,192.43424187045107,-59.658107528129435
2466,suricato-majestoso-beta,0.8981071,0.9296848,5575.674,1057.6235,92.14466992020664,-4.2966133239641575
2467,porco-indomavel-iota,1.7119949,15.658281,5074.5425,2208.032,279.7320267287242,8.246328074042172
2468,ganso-astrologo-pi,1.0207483,6.2248774,4784.573,2119.402,277.3269486646028,-19.029837493072034
2469,tartaruga-resoluta-zeta,0.94452184,1.5440173,5109.726,1501.2808,183.176333547954,-56.288843203846554
2470,leao-inspirado-alfa,1.1972011,2.3277862,6301.649,1738.0107,266.64943527381087,-6.356046541508587
2471,hiena-estranha-alfa,1.7889994,10.42927,8461.592,1605.4188,273.68294413766193,-24.88992694179952
2472,cisne-eterno-delta,0.61278987,0.078346945,4069.2979,1316.1514,142.82198136034359,-73.61778196183069
2473,rinoceronte-venenoso-iota,1.2207175,2.8856685,6269.4893,606.1853,135.81313670568397,-36.98320090384686
2474,hiena-eterna-iota,2.399474,35.582813,5313.7095,2010.6871,285.70931581441647,42.24062143900715
2475,cobra-tranquila-iota,0.7059357,0.32078123,4480.8066,1475.2672,261.5894231206911,14.80742281021329
2476,rinoceronte-desconfiado-delta,1.1014613,1.2763053,6012.7515,957.1525,269.79297534071713,-12.428555900360445
2477,urso-legendario-gama,1.0239103,0.92484045,5644.0205,819.6458,313.31602183075387,38.996580364627434
2478,carpa-ardilosa-zeta,1.0201528,3.45153,4857.863,1401.7977,283.0472824285553,-5.164578451865325
2479,cervo-preguicoso-sigma,0.662281,0.1237168,4213.762,1342.7363,36.74615297544479,-27.257013769410282
2480,lince-luminoso-beta,3.0995588,168.34338,9205.259,3220.099,281.10901214936666,-1.2876702016249757
2481,boi-congelante-alfa,1.0634078,1.754158,5928.404,1209.4521,82.5987848811105,-1.7198204492315072
2482,falcao-resoluto-pi,0.6079291,0.08423471,3878.2468,387.9109,274.2828066525946,-30.633917603741853
2483,leopardo-feroz-gama,1.0663021,1.0757304,5922.051,1039.5068,63.89566881686808,-63.064351871118134
2484,rinoceronte-silencioso-delta,0.9562037,1.7937727,5547.298,1302.6454,229.29891700532318,-30.717826194129636
2485,suricato-racional-delta,0.86940724,0.74346507,5444.301,1982.0804,169.44416115318901,-20.5939318488135
2486,camelo-estranho-alfa,0.7864243,0.44068414,4962.4634,501.8442,69.39560715898953,35.67682739191751
2487,zebra-eterna-iota,2.289644,35.8402,9454.092,2879.5134,65.47324552353456,47.02746674988456
2488,girafa-perspicaz-beta,2.500908,38.830193,5182.6904,4951.4233,266.57796672739767,-16.46954706780006
2489,tubarao-zeloso-alfa,0.7354538,0.20767371,4255.9766,1578.0052,216.2895738892526,-73.3543352070591
2490,gaivota-ardilosa-gama,0.8653853,0.8968764,5372.1494,940.3546,62.60414539567663,36.70929674340481
2491,tartaruga-sombria-zeta,1.0816731,1.5199474,6005.7705,1889.5686,194.6744563866819,-32.8945397420311
2492,zebra-agradavel-beta,0.67579645,0.11515954,4427.0347,770.7285,275.21917953460326,-18.402646240235626
2493,boi-saliente-sigma,0.76073223,0.26213735,4706.903,1015.27,79.92368635362656,-22.72639265575748
2494,cisne-pacifico-pi,0.8439011,0.7013611,5247.1763,1257.6348,309.39942612978285,-13.883576150608244
2495,gaivota-tranquila-delta,1.0202199,2.4444182,5166.5576,2327.1973,199.91377178498266,-60.8346165859978
2496,rinoceronte-antigo-sigma,0.6344884,0.111179374,4181.948,1191.2256,325.2768131391563,3.434191098241272
2497,leao-preguicoso-sigma,0.80518836,0.38548142,4888.4624,1925.483,200.48095454468094,-54.28244948621647
2498,gaviao-racional-iota,0.7973649,0.26555017,4909.025,1211.0792,274.7224725250782,-40.28379846106461
2499,arraia-rapida-gama,0.9004334,0.6677133,5348.27,1272.8258,272.69566233790744,-28.170178587773467
2500,tamandua-livre-gama,1.2651114,4.646799,5647.737,598.9222,270.1742286071803,-26.676394432761704
2501,lobo-brilhante-zeta,0.8241573,0.59140426,4881.5864,1287.2899,111.0082570065547,12.574486007127307
2502,panda-esperto-iota,2.3139699,38.597485,9375.798,3279.6782,308.8147723167979,46.08541551901782
2503,lontra-nervosa-zeta,0.71105325,0.16283973,4427.72,560.1017,242.46577687797304,50.85326788569467
2504,lontra-perigosa-beta,0.9407127,0.94145036,5668.744,740.7027,130.81604086776377,-70.23980230072642
2505,suricato-sigiloso-gama,1.1350168,3.3173366,5885.537,2918.9692,306.00766036588044,18.923689545035074
2506,urso-humilde-beta,0.6518218,0.111291446,4215.609,1157.076,165.6695693551763,-63.8993685584404
2507,onca-congelante-zeta,0.8278307,0.6126176,4840.123,1019.4583,268.48364573951767,2.6219969472224047
2508,porco-minucioso-sigma,1.0520732,8.524172,4781.4746,2311.3406,270.58991264910884,-31.08978652466787
2509,leao-cauteloso-delta,0.68333936,0.17343666,3928.6387,690.1015,262.7719461865177,-20.850867162467072
2510,zebra-brilhante-alfa,1.2482971,2.692927,6440.2114,1720.8303,103.43674421070851,-27.169717802189304
2511,arraia-venenosa-delta,2.7034016,47.329136,4449.035,5716.6216,242.85778661944687,-65.04589861648435
2512,texugo-encantado-pi,0.53475994,0.047474973,3734.9902,550.1812,237.09793336326786,43.13325039083515
2513,rinoceronte-legendario-alfa,1.069583,1.7764627,5939.796,224.2541,127.00875981350795,-60.46078681536207
2514,canguru-inquieto-zeta,0.80206543,0.4813149,4687.1997,906.1823,276.04509492195376,-20.81267779805373
2515,tamandua-tenaz-beta,1.9813015,23.597109,7190.571,1370.0342,273.94128631301095,-20.681777268253903
2516,arraia-forte-iota,2.3798497,67.49977,5246.75,8580.083,270.847535046939,-1.4894625349580153
2517,onca-indomavel-delta,1.2404476,2.2860076,6364.602,1752.7849,299.40503432422014,33.794189813133634
2518,zebra-sombria-zeta,0.83036196,0.45652413,5042.5537,1206.9774,102.68067537030583,16.612068019034442
2519,rinoceronte-rapido-zeta,0.81246525,0.31359693,4906.7505,1049.3538,231.31375409297908,-27.298453993712158
2520,galinha-brava-delta,1.1606481,3.4369748,5981.3564,2799.043,121.51251755524736,-25.80596689326329
2521,falcao-instintivo-delta,0.9692532,1.5315664,4352.4414,783.3781,274.66398356923247,-3.7693856787555884
2522,carpa-invisivel-pi,0.88654023,0.9794106,5405.76,506.1385,201.61513641475597,-66.52689508761227
2523,camelo-cruel-gama,0.64336246,0.14241841,3678.0898,603.2891,330.04373675157035,73.97425728061387
2524,arraia-sagaz-pi,0.83242077,0.8246484,5231.4775,1065.7694,216.23647413195368,-53.56846068273247
2525,cobra-ousada-gama,1.310687,11.722188,4788.3174,918.6822,208.44059368329056,-63.55294527028191
2526,suricato-zeloso-alfa,0.95252436,0.5848016,5526.2764,698.6517,41.204007202113694,-43.98998106484977
2527,vaca-inquieta-alfa,1.0509353,2.273809,5877.385,1370.18,278.70974640751405,-14.583312575250323
2528,tartaruga-sonolenta-gama,0.9817897,1.6076912,5749.0596,1588.4307,255.62439936650617,-35.60831436001389
2529,camelo-razante-sigma,0.72095406,0.17908093,4507.799,1043.284,111.35535512025503,-54.99590423353675
2530,cobra-ardilosa-zeta,0.87911946,0.6070415,5341.2163,1467.943,294.466543679946,28.123080244918025
2531,gaviao-gigante-gama,1.1109751,3.7809715,4973.1265,2920.367,180.1149694691684,-72.50379763264473
2532,gaivota-prudente-sigma,0.9097514,0.9843944,5423.905,1099.8373,92.48773358907192,47.12570507410715
2533,cisne-hostil-pi,1.1061093,2.3078318,6250.1724,1138.7013,145.4695005186793,14.200629262009333
2534,texugo-veneravel-sigma,0.74689853,0.21168804,4699.722,935.0308,313.79029654512556,25.124582837988015
2535,gaivota-vigorosa-delta,0.8598562,0.3873903,5177.3643,3611.8264,37.70707035114732,-45.31504215235661
2536,raposa-saltitante-delta,1.0300999,2.658919,5800.3403,979.598,63.66515936063187,63.81450570540072
2537,bufalo-majestoso-sigma,1.0107836,2.558622,5230.8975,2351.1995,293.3075014684492,26.561941656963867
2538,foca-saltitante-iota,0.8122521,0.4447971,5092.965,660.9571,290.59816513686997,-15.279567632645623
2539,onca-corajosa-sigma,1.5487475,7.830578,6907.644,1987.4806,245.39030143187566,-49.0137545956894
2540,pantera-furiosa-zeta,0.7737762,0.3381188,4826.628,956.4817,88.76327448506373,29.174128896461937
2541,tordo-prudente-delta,0.83163685,0.4742268,5147.247,878.5729,262.77317292800046,-43.537076616420855
2542,javali-encantado-alfa,1.0985556,6.1008687,7173.601,2321.8352,286.9598486050654,11.94392699910394
2543,ornintorrinco-silencioso-delta,0.70807457,0.15799089,4468.647,914.7086,244.77530203592372,-31.110229937743437
2544,bode-vigilante-gama,1.3705837,9.556648,4581.7534,9221.631,234.66067842723214,-28.26595571643385
2545,porco-nervoso-pi,0.66817427,0.16482647,4246.317,1353.3425,37.63763368028654,-50.74426657176799
2546,porco-valente-gama,0.84374785,0.47421813,5122.3228,1310.009,164.86969311405812,3.3365472299005736
2547,foca-majestosa-sigma,0.85489804,0.33674252,5127.9385,1222.4368,258.6565086060275,-57.69334249603208
2548,antilope-livre-pi,0.72678435,0.20705743,4599.7554,351.0812,307.30515448070383,55.38806709835037
2549,onca-gelida-gama,2.5564327,63.535923,9503.703,1400.6447,296.95471623581153,24.994024662121372
2550,boi-zeloso-alfa,0.64817756,0.14226927,4182.4854,921.9632,283.4384435498117,20.74501635547722
2551,tigre-audaz-zeta,0.684103,0.15052079,4323.3525,1210.697,213.68319539170065,50.27958374478792
2552,morcego-divino-pi,0.8179686,0.59409153,4963.3735,1464.4175,89.03115120202669,45.35667828293323
2553,tamandua-eterno-delta,0.95547736,1.5324663,5673.0874,1267.8605,150.1849194975356,-13.276909996543083
2554,gorila-majestoso-delta,0.97093123,2.0117037,5509.7305,958.7354,73.34847452378739,-75.86811446994449
2555,pantera-indomavel-delta,0.760722,0.26407734,4757.0464,912.7227,266.42805163737023,-16.224184466134908
2556,rinoceronte-destemido-gama,2.561412,59.945335,6093.105,2623.2817,329.21857793103754,52.77772201351348
2557,carpa-silenciosa-sigma,0.94429004,0.85342634,5177.5146,898.9175,325.000010303497,51.66936719042303
2558,gorila-legendario-alfa,2.304272,45.051727,7884.8013,3595.2249,326.9144709926949,51.48310512263396
2559,suricato-audaz-zeta,2.6400344,85.12996,6760.0493,2394.3997,268.90081171206015,-27.8938225169407
2560,camaleao-animoso-gama,0.83337575,0.34185457,5067.6494,1311.4568,142.81394669849473,-27.218231972227752
2561,cobra-divina-alfa,1.0344461,2.8278222,5471.925,896.0466,230.65587267599741,-55.54501236307771
2562,morcego-encantado-alfa,0.6121381,0.10626363,3898.0122,584.5734,259.48424242028807,-31.114136892815317
2563,cervo-sereno-alfa,0.9530814,1.508669,5334.5815,885.173,242.60093123401887,-60.4693923289942
2564,cachorro-sonhador-iota,0.94786966,1.7461365,5504.754,1255.9609,134.2137680781984,-10.233077122309815
2565,lince-saliente-beta,1.7304356,12.618535,7196.131,1899.2968,95.90454859770918,13.025213197752054
2566,jaguar-curioso-pi,0.69980294,0.12981659,4369.1104,472.0545,181.1074525596408,-0.36710728542276055
2567,coruja-gentil-gama,0.9769263,1.6923729,5712.5776,586.9379,53.89959673015673,16.653892145803475
2568,galo-voraz-delta,0.55284524,0.05743453,3831.6677,559.0997,310.9119735961294,-73.35652856802356
2569,antilope-agil-alfa,0.9719896,0.82769656,5665.151,733.1384,79.50859295075618,34.454915056391584
2570,aguia-implacavel-gama,1.9410655,13.886696,8938.019,2937.5815,103.62153231121995,3.6768618821094288
2571,camaleao-sonolento-alfa,0.79934925,0.38360235,5024.8296,448.2812,279.83671256925976,-9.083150866163903
2572,lobo-agradavel-iota,0.7689717,0.2726177,4814.621,596.2564,271.5621227011765,-18.807545806730733
2573,porco-bravo-delta,0.70028645,0.121182635,4425.5327,1203.0135,247.67109917484652,-26.56478045951957
2574,hiena-indomavel-iota,6.40473,2271.675,3590.8203,6062.1494,270.28428860536894,-16.968521186038878
2575,coruja-desconfiada-beta,1.0344892,1.282703,5879.318,1377.1185,126.95458718222514,-24.747839266286622
2576,ornintorrinco-veneravel-sigma,0.5488032,0.091650106,3718.635,626.9513,186.73144181690895,13.745382882613397
2577,tigre-fiel-zeta,0.91191304,1.0425779,5607.5063,1094.8685,353.8175504243599,49.10815917050641
2578,cachorro-silencioso-iota,2.9022534,81.08183,5173.148,4571.415,189.65467145784186,-55.52108036829207
2579,aguia-perigosa-delta,2.2009912,26.085766,5115.1514,4766.625,275.81859069462377,-51.63890169808727
2580,galo-zeloso-pi,1.6374584,7.420912,7797.988,3038.534,110.56701572193293,-12.429111008814672
2581,gaivota-invisivel-zeta,1.0104657,5.8563952,4786.283,1232.4811,302.0419511731887,35.01127830416188
2582,antilope-majestoso-beta,1.6197956,8.753369,5244.365,959.6474,173.00050784299117,39.475215839624745
2583,golfinho-inquieto-pi,2.988124,129.2785,5822.168,3876.6567,154.9685856042293,-62.025283628429136
2584,pavao-forasteiro-beta,0.7679326,0.28704193,4778.381,805.9448,112.6388904735947,-8.408088702069024
2585,foca-vigorosa-iota,0.97924376,1.9647692,5414.278,1546.3573,254.0934494555042,9.499280675077728
2586,golfinho-agil-zeta,0.96481436,1.7988961,5692.4575,914.4314,321.74823076120117,24.411779461445157
2587,camelo-antigo-delta,0.8468509,0.4801783,5209.3384,1415.5071,244.33049316424794,38.020108743730795
2588,camaleao-luminoso-delta,1.0784079,3.7995367,7115.1772,1802.158,249.4452918223871,-43.74222352501614
2589,golfinho-sagaz-gama,1.3913406,5.633947,5148.163,1318.9513,280.90581023431,12.35824757478801
2590,suricato-livre-pi,1.070663,9.669576,4732.782,4162.4497,267.92423902289454,-43.14939486034805
2591,tigre-razante-beta,2.1336367,95.25731,7930.4478,1887.5012,277.2801621034287,-14.25678699484028
2592,leopardo-digno-beta,0.8993953,0.71686745,5484.9414,2624.6228,334.4129111318515,-43.78629283429335
2593,bode-silencioso-beta,0.7300535,0.21840124,4528.0327,1569.3109,316.83451439180715,33.835567700312616
2594,panda-ousado-alfa,2.6037457,41.06613,4660.7197,3576.3132,212.0323638999051,-56.664247465341205
2595,porco-forasteiro-iota,1.1952618,2.50886,6260.2373,2866.2937,326.49242008318714,-13.653248031801098
2596,tubarao-sereno-alfa,0.8929197,0.8433658,5483.436,1582.8352,131.0383124876263,-16.236380693617917
2597,cobra-bondosa-delta,1.0925487,1.885228,5985.8633,2763.2722,108.9026345526205,-51.64711990393083
2598,dragao-cruel-pi,0.9612817,6.6592183,4689.1533,1059.2539,266.5455049810225,-24.752521347562503
2599,lontra-mansa-iota,0.7632624,0.28958434,4810.55,1682.9283,297.4129780063067,15.633385190081265
2600,ganso-rapido-zeta,0.8946323,0.8032785,5508.6387,1184.4009,316.26221585080543,30.75888206758539
2601,tartaruga-legendaria-zeta,0.70491076,0.21517554,4508.999,571.1352,250.65350080251707,-25.168276456707016
2602,cachorro-astrologo-alfa,0.5414258,0.05951816,3663.4275,486.3979,211.9778107823919,-34.81560049386313
2603,ornintorrinco-valente-pi,1.4724005,8.25904,6372.36,2069.9175,238.3538039183157,-43.15829038523107
2604,coruja-valente-zeta,1.1224176,3.437158,5190.623,2900.403,103.02166344828082,-24.50696291152719
2605,pinguim-nervoso-pi,0.689368,0.15636916,4400.536,405.6671,23.25386437289828,79.30764790589677
2606,lince-hostil-zeta,3.649839,167.31372,14226.251,3511.471,166.93995554580724,-60.00595339396069
2607,morcego-bondoso-beta,0.8259722,0.31579763,5028.315,1082.8025,276.0718589360284,-56.39223328923023
2608,cisne-rapido-pi,0.8734916,0.36634436,5206.3594,1284.0475,140.1837361796251,-59.94320047751381
2609,puma-inteligente-iota,0.98459244,1.2061763,5757.2905,2413.309,359.97321649220186,44.48064655960404
2610,cobra-gelida-zeta,0.9445505,1.5536866,5360.4272,1272.1825,237.7008301674095,-20.232531591243923
2611,cobra-indomavel-iota,0.8685373,0.78888917,5286.3423,1442.8547,251.03225894444404,-27.727730268855467
2612,zebra-ousada-gama,0.68409956,0.1591492,4312.394,1016.7787,242.90246805858922,0.9342020313002867
2613,urso-inspirado-zeta,0.7881691,0.35063392,4779.9917,823.4749,102.69695133278755,7.416846156083124
2614,pantera-pacifica-pi,0.82295984,0.54101557,5091.4023,964.5107,291.1230281910305,-9.00594446349433
2615,puma-gelido-alfa,0.8899876,0.7020909,5289.532,1457.7432,263.1214399087328,-3.308793615582803
2616,gaviao-inquieto-zeta,0.5476881,0.056512434,3509.9407,602.0635,273.8421844295463,37.727399853694244
2617,girafa-pensativa-delta,0.7305989,0.20825893,4545.901,1547.35,225.9185560565001,-71.37602020448631
2618,antilope-estranho-gama,0.85077614,0.3504717,5112.097,701.3551,286.6758856496139,-80.8533955562244
2619,boi-implacavel-zeta,0.9765211,0.8383582,5665.7544,2281.3164,34.75590155382266,-64.2280801043337
2620,falcao-desconfiado-beta,0.8180339,0.6337239,5175.3037,1478.7166,277.67522317303275,-49.79953382298141
2621,tartaruga-veneravel-delta,1.0306816,5.79707,4691.906,1140.2783,269.5613747896384,-26.885189686366573
2622,golfinho-magnifico-alfa,0.79719424,0.4567142,5091.511,761.1929,308.8174284892357,-6.58184397573432
2623,rinoceronte-corrosivo-sigma,0.7164772,0.19609737,4506.4033,1486.9065,296.2407171156723,-22.261980764514586
2624,javali-leal-pi,0.98873293,1.5750862,4774.542,512.4576,278.2324526703066,-6.98300336692429
